Date,ret
20160516  19:00:00,1.0126006975501587
20160516  20:00:00,1.015264757686855
20160516  21:00:00,1.0120367744620875
20160517  15:30:00,1.0105846549224555
20160517  16:00:00,1.0128437140502478
20160517  17:00:00,1.0121851922563052
20160517  18:00:00,1.0093120624095004
20160517  19:00:00,1.00649858146456
20160517  20:00:00,1.0016135958780288
20160517  21:00:00,1.0011794804837386
20160518  15:30:00,1.0061113005880555
20160518  16:00:00,1.0053848488612982
20160518  17:00:00,1.0079359151573961
20160518  18:00:00,1.0088354573109601
20160518  19:00:00,1.0108788479862234
20160518  20:00:00,1.002218809653569
20160518  21:00:00,1.005352218958886
20160519  15:30:00,0.9951953984763424
20160519  16:00:00,0.9949485631070596
20160519  17:00:00,0.9955546621492164
20160519  18:00:00,0.9967597716578325
20160519  19:00:00,0.9987092668679053
20160519  20:00:00,0.9976983079030288
20160519  21:00:00,1.0010059287947861
20160520  15:30:00,1.0137778680630791
20160520  16:00:00,1.0112104801299096
20160520  17:00:00,1.0137211451870616
20160520  18:00:00,1.0145123841675507
20160520  19:00:00,1.0123267286559567
20160520  20:00:00,1.0132574953008486
20160520  21:00:00,1.0142419723345997
20160523  15:30:00,1.0206437666577328
20160523  16:00:00,1.0209485868596901
20160523  17:00:00,1.019752755070346
20160523  18:00:00,1.0207035733902903
20160523  19:00:00,1.0204965292996828
20160523  20:00:00,1.019891547248937
20160523  21:00:00,1.0179433552534678
20160524  15:30:00,1.028453219853723
20160524  16:00:00,1.0317401716233259
20160524  17:00:00,1.0338040893856921
20160524  18:00:00,1.036067170629036
20160524  19:00:00,1.0366666320314062
20160524  20:00:00,1.0356383325475464
20160524  21:00:00,1.0359595345914745
20160525  15:30:00,1.0388588646338082
20160525  16:00:00,1.0384784652529453
20160525  17:00:00,1.0374246971088206
20160525  18:00:00,1.0377007700430352
20160525  19:00:00,1.0400452591156506
20160525  20:00:00,1.037147260475823
20160525  21:00:00,1.0392593324091868
20160526  15:30:00,1.0401101699553457
20160526  16:00:00,1.0430201911419346
20160526  17:00:00,1.044341035800403
20160526  18:00:00,1.043040407236629
20160526  19:00:00,1.044497997866301
20160526  20:00:00,1.0452320484511346
20160526  21:00:00,1.0442993941474532
20160527  15:30:00,1.0477937472628835
20160527  16:00:00,1.0435413288980486
20160527  17:00:00,1.04714398968155
20160527  18:00:00,1.0482079114865512
20160527  19:00:00,1.0463044256158256
20160527  20:00:00,1.0482405419018295
20160527  21:00:00,1.0489846181999967
20160531  15:30:00,1.0510680641503645
20160531  16:00:00,1.0498040001372797
20160531  17:00:00,1.0488860474652117
20160531  18:00:00,1.0487359336826143
20160531  19:00:00,1.0500701413719082
20160531  20:00:00,1.0478764306059103
20160531  21:00:00,1.052694167550863
20160601  15:30:00,1.0460236691250182
20160601  16:00:00,1.0501563024351745
20160601  17:00:00,1.050484660819655
20160601  18:00:00,1.0515949051829627
20160601  19:00:00,1.05214757599607
20160601  20:00:00,1.052370321481533
20160601  21:00:00,1.0507228953478105
20160602  15:30:00,1.0513112826740514
20160602  16:00:00,1.0520118574503468
20160602  17:00:00,1.0519375089660707
20160602  18:00:00,1.0524445825921909
20160602  19:00:00,1.0523737595297282
20160602  20:00:00,1.0550743966917555
20160602  21:00:00,1.0548811831955316
20160603  15:30:00,1.050133080354506
20160603  16:00:00,1.0492068055042565
20160603  17:00:00,1.0501483669657947
20160603  18:00:00,1.0480807125922682
20160603  19:00:00,1.050472375256093
20160603  20:00:00,1.0521061512008776
20160603  21:00:00,1.051467139514837
20160606  15:30:00,1.056683025124122
20160606  16:00:00,1.0545979966737784
20160606  17:00:00,1.0537119636871792
20160606  18:00:00,1.0527662672110156
20160606  19:00:00,1.0553379426043275
20160606  20:00:00,1.0561426610008722
20160606  21:00:00,1.0535035654603893
20160607  15:30:00,1.0561474323746218
20160607  16:00:00,1.0536350837425674
20160607  17:00:00,1.05551188993842
20160607  18:00:00,1.0565068992126392
20160607  19:00:00,1.0555490818777875
20160607  20:00:00,1.05533367745191
20160607  21:00:00,1.0536146863901334
20160608  15:30:00,1.057486124332226
20160608  16:00:00,1.0560619972030814
20160608  17:00:00,1.0588921669494555
20160608  18:00:00,1.0599645435546101
20160608  19:00:00,1.058545595915877
20160608  20:00:00,1.0599495308502354
20160608  21:00:00,1.058958235001798
20160609  15:30:00,1.0581777032187543
20160609  16:00:00,1.0612473186964824
20160609  17:00:00,1.062764493213989
20160609  18:00:00,1.0638843596172178
20160609  19:00:00,1.0641884535537425
20160609  20:00:00,1.0660122251378474
20160609  21:00:00,1.0660876812731266
20160610  15:30:00,1.0549495839410217
20160610  16:00:00,1.057283799046549
20160610  17:00:00,1.060935010228282
20160610  18:00:00,1.0608310121597042
20160610  19:00:00,1.0565565627726081
20160610  20:00:00,1.0551022294626797
20160610  21:00:00,1.0548310170914261
20160613  15:30:00,1.0564104911893457
20160613  16:00:00,1.0557735458298436
20160613  17:00:00,1.051228183835793
20160613  18:00:00,1.0541563005681964
20160613  19:00:00,1.051782642929599
20160613  20:00:00,1.0534969295833883
20160613  21:00:00,1.0496824227696058
20160614  15:30:00,1.0535304154414336
20160614  16:00:00,1.0442383025177755
20160614  17:00:00,1.0436648072640415
20160614  18:00:00,1.0463591663453158
20160614  19:00:00,1.0474853499239152
20160614  20:00:00,1.0478687814818646
20160614  21:00:00,1.0520901619378136
20160615  15:30:00,1.048888216341183
20160615  16:00:00,1.0523637134787942
20160615  17:00:00,1.0536723316770922
20160615  18:00:00,1.0526105267895693
20160615  19:00:00,1.0547979991670184
20160615  20:00:00,1.054537559739925
20160615  21:00:00,1.049929406498622
20160616  15:30:00,1.0422478350416893
20160616  16:00:00,1.0410611725030494
20160616  17:00:00,1.042613154071485
20160616  18:00:00,1.048472458179263
20160616  19:00:00,1.047602421260374
20160616  20:00:00,1.0505647831651739
20160616  21:00:00,1.0543129092874473
20160617  15:30:00,1.0462723700436252
20160617  16:00:00,1.0440510040799584
20160617  17:00:00,1.0441197815319156
20160617  18:00:00,1.0442851828055344
20160617  19:00:00,1.0472629630314199
20160617  20:00:00,1.0469524850758534
20160617  21:00:00,1.0450100488462477
20160620  15:30:00,1.0575601214499897
20160620  16:00:00,1.060200132406105
20160620  17:00:00,1.059084399189488
20160620  18:00:00,1.0604881164512117
20160620  19:00:00,1.0590717528219404
20160620  20:00:00,1.059943183341762
20160620  21:00:00,1.0543910745517486
20160621  15:30:00,1.059821724426857
20160621  16:00:00,1.0557894235073857
20160621  17:00:00,1.0598650665995692
20160621  18:00:00,1.058630182199334
20160621  19:00:00,1.0588646664793262
20160621  20:00:00,1.059650447588108
20160621  21:00:00,1.0576613861522386
20160622  15:30:00,1.0618471120146356
20160622  16:00:00,1.0615724197179943
20160622  17:00:00,1.061177716902272
20160622  18:00:00,1.0576818784965216
20160622  19:00:00,1.0579300974090184
20160622  20:00:00,1.0573092203082977
20160622  21:00:00,1.055785829463909
20160623  15:30:00,1.0636579794724372
20160623  16:00:00,1.0666649530206602
20160623  17:00:00,1.0684449593666618
20160623  18:00:00,1.0671066607011104
20160623  19:00:00,1.06619421713682
20160623  20:00:00,1.0671388879643464
20160623  21:00:00,1.0704234725187751
20160624  15:30:00,1.048072066571366
20160624  16:00:00,1.0473727579984855
20160624  17:00:00,1.0461852408733858
20160624  18:00:00,1.037705203224382
20160624  19:00:00,1.0370768669669999
20160624  20:00:00,1.0326883067113704
20160624  21:00:00,1.0344994182959433
20160627  15:30:00,1.0196898325976074
20160627  16:00:00,1.0079387166576759
20160627  17:00:00,1.0119139533689532
20160627  18:00:00,1.0125786170385978
20160627  19:00:00,1.011876882979021
20160627  20:00:00,1.0088554995804215
20160627  21:00:00,1.0130049024227188
20160628  15:30:00,1.0323939780589548
20160628  16:00:00,1.0265847015575538
20160628  17:00:00,1.0263279407122705
20160628  18:00:00,1.0279685145864452
20160628  19:00:00,1.0262938768555774
20160628  20:00:00,1.031038478443015
20160628  21:00:00,1.0316812275905787
20160629  15:30:00,1.042398365964079
20160629  16:00:00,1.0395594146122118
20160629  17:00:00,1.0432808664855537
20160629  18:00:00,1.0432347096484704
20160629  19:00:00,1.0437328784756594
20160629  20:00:00,1.044973052768219
20160629  21:00:00,1.0451640625292802
20160630  15:30:00,1.0482430001818754
20160630  16:00:00,1.0490893225044586
20160630  17:00:00,1.0524689358114045
20160630  18:00:00,1.052928305228069
20160630  19:00:00,1.0525004812096024
20160630  20:00:00,1.0560858341690504
20160630  21:00:00,1.0577327167239505
20160701  15:30:00,1.0596256679917115
20160701  16:00:00,1.0586333297015038
20160701  17:00:00,1.0576575721190693
20160701  18:00:00,1.0569720261142854
20160701  19:00:00,1.0565200694463985
20160701  20:00:00,1.0567880208362104
20160701  21:00:00,1.057707222020224
20160705  15:30:00,1.051439432575591
20160705  16:00:00,1.052627962931488
20160705  17:00:00,1.0522786860140056
20160705  18:00:00,1.0532723255056777
20160705  19:00:00,1.0504030558570832
20160705  20:00:00,1.0520200420316537
20160705  21:00:00,1.054461804163318
20160706  15:30:00,1.0508671609452123
20160706  16:00:00,1.058288107699037
20160706  17:00:00,1.0595375597211212
20160706  18:00:00,1.0622699817746897
20160706  19:00:00,1.062289202890949
20160706  20:00:00,1.0653764403339114
20160706  21:00:00,1.0647512781461972
20160707  15:30:00,1.0707145854329208
20160707  16:00:00,1.0698495876754766
20160707  17:00:00,1.0698654113577983
20160707  18:00:00,1.06758851737229
20160707  19:00:00,1.0682013234833585
20160707  20:00:00,1.0671609891895664
20160707  21:00:00,1.0698859517685781
20160708  15:30:00,1.0817987391151194
20160708  16:00:00,1.0867945504760494
20160708  17:00:00,1.0891158588959913
20160708  18:00:00,1.088085404971521
20160708  19:00:00,1.0893354410845184
20160708  20:00:00,1.0895653475512876
20160708  21:00:00,1.0897838354483145
20160711  15:30:00,1.100830326234165
20160711  16:00:00,1.1014377603396173
20160711  17:00:00,1.1030771193252533
20160711  18:00:00,1.1029766172219142
20160711  19:00:00,1.1024114829117369
20160711  20:00:00,1.1024607976389458
20160711  21:00:00,1.1020875084780024
20160712  15:30:00,1.1068743083427148
20160712  16:00:00,1.1059305758553681
20160712  17:00:00,1.1070571334740138
20160712  18:00:00,1.1079763068727095
20160712  19:00:00,1.1079469742298569
20160712  20:00:00,1.110506910876624
20160712  21:00:00,1.1102696558883403
20160713  15:30:00,1.1112204425623533
20160713  16:00:00,1.1117936110115398
20160713  17:00:00,1.1089030759480882
20160713  18:00:00,1.1098124668837779
20160713  19:00:00,1.1091533764951578
20160713  20:00:00,1.1080535021926112
20160713  21:00:00,1.107079831045241
20160714  15:30:00,1.112875001320281
20160714  16:00:00,1.116598505571046
20160714  17:00:00,1.118560012209334
20160714  18:00:00,1.1177418774898342
20160714  19:00:00,1.1163352732062446
20160714  20:00:00,1.1176163321227333
20160714  21:00:00,1.117540160255115
20160715  15:30:00,1.1108146265144303
20160715  16:00:00,1.1148443976323639
20160715  17:00:00,1.112755780630644
20160715  18:00:00,1.1132720333438342
20160715  19:00:00,1.1157330638158447
20160715  20:00:00,1.11506334643059
20160715  21:00:00,1.1155201624372266
20160718  15:30:00,1.119635133597496
20160718  16:00:00,1.1238800270542264
20160718  17:00:00,1.1240403550991735
20160718  18:00:00,1.1228539109069775
20160718  19:00:00,1.1237085404926719
20160718  20:00:00,1.1244967610867196
20160718  21:00:00,1.1233960109334982
20160719  15:30:00,1.1232601192940728
20160719  16:00:00,1.1288137890805716
20160719  17:00:00,1.1290459614656676
20160719  18:00:00,1.1289284211311825
20160719  19:00:00,1.1276618425194491
20160719  20:00:00,1.1292628467146866
20160719  21:00:00,1.1290817121598373
20160720  15:30:00,1.1323441402804018
20160720  16:00:00,1.1349476512848198
20160720  17:00:00,1.1387380740525688
20160720  18:00:00,1.1386712232393865
20160720  19:00:00,1.1415005473161035
20160720  20:00:00,1.139404318424312
20160720  21:00:00,1.1397486487772976
20160721  15:30:00,1.1295953414820292
20160721  16:00:00,1.1294341192665838
20160721  17:00:00,1.1243460874362663
20160721  18:00:00,1.1226000469844721
20160721  19:00:00,1.1212558616817447
20160721  20:00:00,1.1198719741863288
20160721  21:00:00,1.123233518701482
20160722  15:30:00,1.1239587613933015
20160722  16:00:00,1.1258292636037457
20160722  17:00:00,1.1272323598371556
20160722  18:00:00,1.1280487993987267
20160722  19:00:00,1.128389705624291
20160722  20:00:00,1.1299846503232098
20160722  21:00:00,1.1309468072619975
20160725  15:30:00,1.1287151862890297
20160725  16:00:00,1.1305422226985073
20160725  17:00:00,1.1309985372942626
20160725  18:00:00,1.1306926571300355
20160725  19:00:00,1.1309895962674024
20160725  20:00:00,1.129611258748986
20160725  21:00:00,1.1310657305386396
20160726  15:30:00,1.1368504272293634
20160726  16:00:00,1.1299474359073847
20160726  17:00:00,1.1325383230713466
20160726  18:00:00,1.1353434662586626
20160726  19:00:00,1.1325086861430882
20160726  20:00:00,1.1344076356540729
20160726  21:00:00,1.1364504428091349
20160727  15:30:00,1.1482219492491932
20160727  16:00:00,1.1446293043543598
20160727  17:00:00,1.1454728177653568
20160727  18:00:00,1.1456116792611029
20160727  19:00:00,1.1460113624778063
20160727  20:00:00,1.1485128007775856
20160727  21:00:00,1.1491702440849898
20160728  15:30:00,1.1666305268443145
20160728  16:00:00,1.1666905947877246
20160728  17:00:00,1.1688553750087114
20160728  18:00:00,1.166195128177715
20160728  19:00:00,1.171271064432806
20160728  20:00:00,1.1703035146011913
20160728  21:00:00,1.170385543382281
20160729  15:30:00,1.1692973804167812
20160729  16:00:00,1.1728447302538567
20160729  17:00:00,1.1745895396984933
20160729  18:00:00,1.172361535925892
20160729  19:00:00,1.1754885184765573
20160729  20:00:00,1.1751105509907753
20160729  21:00:00,1.1729362577780884
20160801  15:30:00,1.168924147372059
20160801  16:00:00,1.1748190487718637
20160801  17:00:00,1.1758443956834566
20160801  18:00:00,1.1732017267992805
20160801  19:00:00,1.1755352780735895
20160801  20:00:00,1.1765197017446551
20160801  21:00:00,1.1771486275992833
20160802  15:30:00,1.1718205411416034
20160802  16:00:00,1.1635102980932237
20160802  17:00:00,1.1645795228277138
20160802  18:00:00,1.1632441239015023
20160802  19:00:00,1.1638491127983743
20160802  20:00:00,1.1657462943081307
20160802  21:00:00,1.1658765649261391
20160803  15:30:00,1.1659606719601374
20160803  16:00:00,1.1637652729938923
20160803  17:00:00,1.1666268702184535
20160803  18:00:00,1.165589256222182
20160803  19:00:00,1.1647383184067872
20160803  20:00:00,1.164667437798588
20160803  21:00:00,1.16788426650656
20160804  15:30:00,1.1726143390332266
20160804  16:00:00,1.1768611439170789
20160804  17:00:00,1.1789443227915661
20160804  18:00:00,1.1782374137064113
20160804  19:00:00,1.178528831340817
20160804  20:00:00,1.1784372639068355
20160804  21:00:00,1.178152311761992
20160805  15:30:00,1.1894374384951767
20160805  16:00:00,1.192471780911544
20160805  17:00:00,1.191713280073916
20160805  18:00:00,1.1942352488338417
20160805  19:00:00,1.1950673326711292
20160805  20:00:00,1.1928105742566444
20160805  21:00:00,1.1917008666319249
20160808  15:30:00,1.1926580904608406
20160808  16:00:00,1.191743479561407
20160808  17:00:00,1.1933162201759508
20160808  18:00:00,1.1921921322706286
20160808  19:00:00,1.1931066454345187
20160808  20:00:00,1.1924924861962547
20160808  21:00:00,1.1954992060023035
20160809  15:30:00,1.1997094688859418
20160809  16:00:00,1.2006871699440214
20160809  17:00:00,1.2024366891085316
20160809  18:00:00,1.1997572543143926
20160809  19:00:00,1.1999545902467916
20160809  20:00:00,1.2006100424917514
20160809  21:00:00,1.2005771897488848
20160810  15:30:00,1.1981141639244366
20160810  16:00:00,1.1950673801587575
20160810  17:00:00,1.1926754529762602
20160810  18:00:00,1.1943820769840396
20160810  19:00:00,1.1944560577493541
20160810  20:00:00,1.1923045109874928
20160810  21:00:00,1.1936956341536258
20160811  15:30:00,1.1982153053957194
20160811  16:00:00,1.197471306352249
20160811  17:00:00,1.1985086826749867
20160811  18:00:00,1.1990331293952505
20160811  19:00:00,1.1998323996733689
20160811  20:00:00,1.1998690576189608
20160811  21:00:00,1.1999872858093719
20160812  15:30:00,1.2044195053022735
20160812  16:00:00,1.2061477413715562
20160812  17:00:00,1.2064868635828938
20160812  18:00:00,1.2040732722713698
20160812  19:00:00,1.2043757182162833
20160812  20:00:00,1.2082276702804546
20160812  21:00:00,1.2093214829615764
20160815  15:30:00,1.2133454296691877
20160815  16:00:00,1.2153211225853844
20160815  17:00:00,1.2169840266199445
20160815  18:00:00,1.2170631437233697
20160815  19:00:00,1.2165516453432557
20160815  20:00:00,1.216223537824104
20160815  21:00:00,1.2150916019411946
20160816  15:30:00,1.2146465631140562
20160816  16:00:00,1.2129554543089327
20160816  17:00:00,1.2138837263512614
20160816  18:00:00,1.2140325085338428
20160816  19:00:00,1.2117268777919754
20160816  20:00:00,1.213778423220502
20160816  21:00:00,1.2127918158696263
20160817  15:30:00,1.2097051647110844
20160817  16:00:00,1.2062069738753185
20160817  17:00:00,1.202524461408439
20160817  18:00:00,1.2061999728489827
20160817  19:00:00,1.2043952833370752
20160817  20:00:00,1.2067171031560908
20160817  21:00:00,1.2076723512082594
20160818  15:30:00,1.2098888754661021
20160818  16:00:00,1.2144342160337218
20160818  17:00:00,1.2156803760590724
20160818  18:00:00,1.2109312291051098
20160818  19:00:00,1.2137265212101158
20160818  20:00:00,1.2136077685605942
20160818  21:00:00,1.213212353889477
20160819  15:30:00,1.2124414045953094
20160819  16:00:00,1.2142823275124774
20160819  17:00:00,1.2156581018899155
20160819  18:00:00,1.2131949930427701
20160819  19:00:00,1.21404622748597
20160819  20:00:00,1.2155573967490463
20160819  21:00:00,1.2148035250514249
20160822  15:30:00,1.2150926424223845
20160822  16:00:00,1.2174273961953077
20160822  17:00:00,1.2140817092564347
20160822  18:00:00,1.2169211560783015
20160822  19:00:00,1.216934337908721
20160822  20:00:00,1.2163459653051905
20160822  21:00:00,1.2183340117301868
20160823  15:30:00,1.2264305646688085
20160823  16:00:00,1.2261647919857925
20160823  17:00:00,1.2246905093806624
20160823  18:00:00,1.2246116269143101
20160823  19:00:00,1.2258340004425337
20160823  20:00:00,1.2247114299679966
20160823  21:00:00,1.2238060483074074
20160824  15:30:00,1.2199418878096948
20160824  16:00:00,1.2163897620827702
20160824  17:00:00,1.2175413026624113
20160824  18:00:00,1.2195493548533816
20160824  19:00:00,1.219519119041463
20160824  20:00:00,1.2170680695550562
20160824  21:00:00,1.2144200291898732
20160825  15:30:00,1.2084051584372009
20160825  16:00:00,1.2130897698042238
20160825  17:00:00,1.215136273081745
20160825  18:00:00,1.2147938422545825
20160825  19:00:00,1.21340653798964
20160825  20:00:00,1.2142907382538155
20160825  21:00:00,1.2142890623650442
20160826  15:30:00,1.2156840242906983
20160826  16:00:00,1.2175793225390097
20160826  17:00:00,1.2132765068163431
20160826  18:00:00,1.2116969554530086
20160826  19:00:00,1.208893842009741
20160826  20:00:00,1.2082439056524632
20160826  21:00:00,1.2121091237274126
20160829  15:30:00,1.2156241000200538
20160829  16:00:00,1.2160981749882502
20160829  17:00:00,1.2185793219345125
20160829  18:00:00,1.2197641310101712
20160829  19:00:00,1.220314516074536
20160829  20:00:00,1.218597590810865
20160829  21:00:00,1.2180188276963861
20160830  15:30:00,1.216620146023573
20160830  16:00:00,1.2145719308305298
20160830  17:00:00,1.2150146996996583
20160830  18:00:00,1.2158630070610892
20160830  19:00:00,1.2149462365363506
20160830  20:00:00,1.213513690893749
20160830  21:00:00,1.2162130059976304
20160831  15:30:00,1.2117265424668058
20160831  16:00:00,1.210119147930002
20160831  17:00:00,1.212491742270582
20160831  18:00:00,1.212546989006122
20160831  19:00:00,1.2137342727488436
20160831  20:00:00,1.2123919121538598
20160831  21:00:00,1.2139371031725448
20160901  15:30:00,1.2194637521996856
20160901  16:00:00,1.2119942396956653
20160901  17:00:00,1.2134898775286957
20160901  18:00:00,1.2190935686735636
20160901  19:00:00,1.2205413044096285
20160901  20:00:00,1.219903798474573
20160901  21:00:00,1.2203790477191496
20160902  15:30:00,1.2262984596814048
20160902  16:00:00,1.2254333622368911
20160902  17:00:00,1.224188508129216
20160902  18:00:00,1.2226097863291203
20160902  19:00:00,1.2202704184268087
20160902  20:00:00,1.2239914460722505
20160902  21:00:00,1.2261449835830869
20160906  15:30:00,1.229935610198478
20160906  16:00:00,1.227765133079634
20160906  17:00:00,1.2313843159068962
20160906  18:00:00,1.2330547266683896
20160906  19:00:00,1.2315935265739835
20160906  20:00:00,1.233712238410772
20160906  21:00:00,1.2351701047867814
20160907  15:30:00,1.2368899239926618
20160907  16:00:00,1.2321137364227788
20160907  17:00:00,1.232056825934913
20160907  18:00:00,1.2306391119719313
20160907  19:00:00,1.2318294692095535
20160907  20:00:00,1.2325109684481768
20160907  21:00:00,1.2362981630393661
20160908  15:30:00,1.2279075143293605
20160908  16:00:00,1.229168799738822
20160908  17:00:00,1.231518322171775
20160908  18:00:00,1.229010798000804
20160908  19:00:00,1.2298959430062317
20160908  20:00:00,1.233496476736025
20160908  21:00:00,1.2326285688457208
20160909  15:30:00,1.2209818985696768
20160909  16:00:00,1.2193882987674163
20160909  17:00:00,1.2123937850020272
20160909  18:00:00,1.2103348160492597
20160909  19:00:00,1.202774447786498
20160909  20:00:00,1.2053048751620579
20160909  21:00:00,1.1996741566456717
20160912  15:30:00,1.196758915006747
20160912  16:00:00,1.202438312405243
20160912  17:00:00,1.2042118805003734
20160912  18:00:00,1.2081683078436742
